31.61332,65.71013,AF,Afghanistan,Kandahar
34.52813,69.17233,AF,Afghanistan,Kabul
34.42647,70.45153,AF,Afghanistan,Jalalabad
35.11833,69.23778,AF,Afghanistan,Jabal os Saraj
34.34817,62.19967,AF,Afghanistan,Herat
35.73062,63.78264,AF,Afghanistan,Ghormach
33.55391,68.42096,AF,Afghanistan,Ghazni
31.82089,64.57005,AF,Afghanistan,Gereshk
33.59744,69.22592,AF,Afghanistan,Gardez
37.11664,70.58002,AF,Afghanistan,Fayzabad
32.37451,62.11638,AF,Afghanistan,Farah
34.66667,61.06667,AF,Afghanistan,Kafir Qala
35.01361,69.17139,AF,Afghanistan,Charikar
33.96744,68.9492,AF,Afghanistan,Baraki Barak
34.82156,67.82734,AF,Afghanistan,Bamyan
36.75635,66.8972,AF,Afghanistan,Balkh
36.13068,68.70829,AF,Afghanistan,Baghlan
37.08571,69.47958,AF,Afghanistan,Art Khwajah
35.03333,71.35809,AF,Afghanistan,Asmar
34.87311,71.14697,AF,Afghanistan,Asadabad
36.95293,65.12376,AF,Afghanistan,Andkhoy
35.31292,69.51519,AF,Afghanistan,Bazarak
34.12583,70.70778,AF,Afghanistan,Markaz-e Woluswali-ye Achin
17.11717,-61.84573,AG,Antigua & Barbuda,Saint John's
18.21704,-63.05783,AI,Anguilla,The Valley
39.87556,20.00528,AL,Albania,Sarande
42.07694,20.42194,AL,Albania,Kukes
40.61861,20.78083,AL,Albania,Korce
40.07583,20.13889,AL,Albania,Gjirokaster
41.1125,20.08222,AL,Albania,Elbasan
41.61028,20.00889,AL,Albania,Burrel
40.46667,19.48972,AL,Albania,Vlore
41.3275,19.81889,AL,Albania,Tirana
42.06828,19.51258,AL,Albania,Shkoder
40.64278,19.65083,AL,Albania,Patos Fshat
40.94194,19.705,AL,Albania,Lushnje
41.78361,19.64361,AL,Albania,Lezhe
41.63556,19.71306,AL,Albania,Lac
40.80028,19.91667,AL,Albania,Kucove
41.50917,19.79278,AL,Albania,Kruje
41.18556,19.55694,AL,Albania,Kavaje
40.71667,19.56667,AL,Albania,Fier-Cifci
40.72389,19.55611,AL,Albania,Fier
41.32306,19.44139,AL,Albania,Durres
40.70583,19.95222,AL,Albania,Berat
39.20755,46.40576,AM,Armenia,Kapan
39.51111,46.34168,AM,Armenia,Goris
39.46405,45.97047,AM,Armenia,Hats'avan
39.96144,44.54447,AM,Armenia,Artashat
39.83069,44.70569,AM,Armenia,Ararat
40.18111,44.51361,AM,Armenia,Yerevan
40.16557,44.29462,AM,Armenia,Ejmiatsin
41.00995,44.38531,AM,Armenia,Step'anavan
40.83221,44.26731,AM,Armenia,Spitak
40.5473,44.94171,AM,Armenia,Sevan
40.06542,44.41618,AM,Armenia,Masis
40.80456,44.4939,AM,Armenia,Vanadzor
40.35398,45.12386,AM,Armenia,Gavarr
40.49748,44.7662,AM,Armenia,Hrazdan
40.15446,44.03815,AM,Armenia,Armavir
40.7942,43.84528,AM,Armenia,Gyumri
40.2991,44.36204,AM,Armenia,Ashtarak
40.27368,44.63348,AM,Armenia,Abovyan
-9.66078,20.39155,AO,Angola,Saurimo
-8.41915,20.74466,AO,Angola,Lucapa
-10.70727,22.22466,AO,Angola,Luau
-7.60874,15.06131,AO,Angola,Uige
-6.1349,12.36894,AO,Angola,Soio
-7.23116,12.8666,AO,Angola,Nzeto
-9.29782,14.91162,AO,Angola,N'dalatando
-6.26703,14.2401,AO,Angola,Mbanza Congo
-9.54015,16.34096,AO,Angola,Malanje
-8.83682,13.23432,AO,Angola,Luanda
-8.57848,13.66425,AO,Angola,Caxito
-5.55,12.2,AO,Angola,Cabinda
-11.20605,13.84371,AO,Angola,Sumbe
-15.19611,12.15222,AO,Angola,Namibe
-14.6585,17.69099,AO,Angola,Menongue
-11.78333,19.91667,AO,Angola,Luena
-14.91717,13.4925,AO,Angola,Lubango
-12.90667,15.25333,AO,Angola,Longonjo
-12.3644,13.53601,AO,Angola,Lobito
-12.38333,16.93333,AO,Angola,Cuito
-12.77611,15.73917,AO,Angola,Huambo
-12.43002,13.54677,AO,Angola,Catumbela
-12.15,17.28333,AO,Angola,Catabola
-12.01667,17.48333,AO,Angola,Camacupa
-13.78333,14.68333,AO,Angola,Caluquembe
-12.8525,15.56056,AO,Angola,Caala
-12.57626,13.40547,AO,Angola,Benguela
-34.09814,-59.02858,AR,Argentina,Zarate
-28.48752,-59.35515,AR,Argentina,Villa Ocampo
-34.67907,-58.47263,AR,Argentina,Villa Lugano
-31.8653,-59.02689,AR,Argentina,Villaguay
-37.26394,-56.97304,AR,Argentina,Villa Gesell
-34.42603,-58.57962,AR,Argentina,Tigre
-37.32167,-59.13316,AR,Argentina,Tandil
-26.61667,-54.13333,AR,Argentina,San Vicente
-28.54939,-56.04077,AR,Argentina,Santo Tome
-30.94768,-59.78696,AR,Argentina,Santa Elena
-26.62207,-54.10842,AR,Argentina,San Pedro
-27.5079,-58.55454,AR,Argentina,San Luis del Palmar
-28.13306,-58.76733,AR,Argentina,San Lorenzo
-30.57781,-59.9317,AR,Argentina,San Javier
-34.4721,-58.52708,AR,Argentina,San Isidro
-28.25384,-58.62591,AR,Argentina,Saladas
-34.58333,-58.38333,AR,Argentina,Retiro
-27.46056,-58.98389,AR,Argentina,Resistencia
-29.15,-59.65,AR,Argentina,Reconquista
-34.72904,-58.26374,AR,Argentina,Quilmes
-26.79598,-55.02402,AR,Argentina,Puerto Rico
-25.59912,-54.57355,AR,Argentina,Puerto Iguazu
-26.01517,-54.67306,AR,Argentina,Puerto Esperanza
-26.40843,-54.69463,AR,Argentina,Puerto Eldorado
-27.36708,-55.89608,AR,Argentina,Posadas
-34.74785,-58.70072,AR,Argentina,Pontevedra
-25.73239,-59.10879,AR,Argentina,Pirane
-29.71251,-57.08771,AR,Argentina,Paso de los Libres
-27.48706,-55.11994,AR,Argentina,Obera
-38.5545,-58.73961,AR,Argentina,Necochea
-34.6509,-58.61956,AR,Argentina,Moron
-30.25359,-57.63626,AR,Argentina,Monte Caseros
-26.5662,-54.757,AR,Argentina,Montecarlo
-34.65145,-59.43068,AR,Argentina,Mercedes
-29.18416,-58.07519,AR,Argentina,Mercedes
-38.00228,-57.55754,AR,Argentina,Mar del Plata
-34.57028,-59.105,AR,Argentina,Lujan
-34.92145,-57.95453,AR,Argentina,La Plata
-30.74485,-59.64566,AR,Argentina,La Paz
-27.04346,-55.22698,AR,Argentina,Jardin America
-33.00937,-58.51722,AR,Argentina,Gualeguaychu
-33.14156,-59.30966,AR,Argentina,Gualeguay
-29.14395,-59.2651,AR,Argentina,Goya
-28.05,-56.03333,AR,Argentina,Gobernador Ingeniero Valentin Virasoro
-26.53743,-59.34158,AR,Argentina,General Jose de San Martin
-27.48171,-55.82921,AR,Argentina,Garupa
-26.17753,-58.17814,AR,Argentina,Formosa
-27.41813,-59.02392,AR,Argentina,Fontana
-30.95465,-58.78326,AR,Argentina,Federal
-30.01444,-59.52719,AR,Argentina,Esquina
-27.29847,-54.19877,AR,Argentina,El Soberbio
-36.31321,-57.67918,AR,Argentina,Dolores
-29.79171,-58.0546,AR,Argentina,Curuzu Cuatia
-27.4806,-58.8341,AR,Argentina,Corrientes
-31.39296,-58.02089,AR,Argentina,Concordia
-32.48249,-58.23722,AR,Argentina,Concepcion del Uruguay
-34.57365,-58.44924,AR,Argentina,Colegiales
-30.75048,-57.97962,AR,Argentina,Chajari
-34.16874,-58.95914,AR,Argentina,Campana
-34.61315,-58.37723,AR,Argentina,Buenos Aires
-27.48132,-58.93925,AR,Argentina,Barranqueras
-36.77698,-59.85854,AR,Argentina,Azul
-29.11761,-59.65834,AR,Argentina,Avellaneda
-27.09625,-54.89626,AR,Argentina,Aristobulo del Valle
-38.89916,-70.05442,AR,Argentina,Zapala
-26.81667,-65.31667,AR,Argentina,Yerba Buena
-39.1,-67.06667,AR,Argentina,Villa Regina
-31.4933,-68.53838,AR,Argentina,Villa Paula de Sarmiento
-32.43293,-63.24763,AR,Argentina,Villa Nueva
-32.40751,-63.24016,AR,Argentina,Villa Maria
-31.94585,-65.18958,AR,Argentina,Villa Dolores
-33.22778,-60.3297,AR,Argentina,Villa Constitucion
-31.42414,-64.49778,AR,Argentina,Villa Carlos Paz
-27.57383,-60.71526,AR,Argentina,Villa Angela
-31.29458,-64.29538,AR,Argentina,Villa Allende
-40.81345,-62.99668,AR,Argentina,Viedma
-32.61841,-60.15478,AR,Argentina,Victoria
-29.4593,-60.21261,AR,Argentina,Vera
-33.74556,-61.96885,AR,Argentina,Venado Tuerto
-35.4323,-60.17271,AR,Argentina,Veinticinco de Mayo
-54.8,-68.3,AR,Argentina,Ushuaia
-31.23073,-64.31615,AR,Argentina,Unquillo
-26.34067,-60.43207,AR,Argentina,Tres Isletas
-38.37394,-60.27978,AR,Argentina,Tres Arroyos
-43.24895,-65.30505,AR,Argentina,Trelew
-27.49362,-64.85972,AR,Argentina,Termas de Rio Hondo
-22.51637,-63.80131,AR,Argentina,Tartagal
-26.73201,-65.25921,AR,Argentina,Tafi Viejo
-30.94404,-61.56148,AR,Argentina,Sunchales
-31.66274,-60.7653,AR,Argentina,Santo Tome
-27.79511,-64.26149,AR,Argentina,Santiago del Estero
-36.61667,-64.28333,AR,Argentina,Santa Rosa
-31.53987,-68.49503,AR,Argentina,Santa Lucia
-31.63333,-60.7,AR,Argentina,Santa Fe de la Vera Cruz
-24.19457,-65.29712,AR,Argentina,San Salvador de Jujuy
-23.13705,-64.32426,AR,Argentina,San Ramon de la Nueva Oran
-34.61772,-68.33007,AR,Argentina,San Rafael
-24.23127,-64.86614,AR,Argentina,San Pedro
-33.33578,-60.22523,AR,Argentina,San Nicolas de los Arroyos
-26.82414,-65.2226,AR,Argentina,San Miguel de Tucuman
-40.15789,-71.35337,AR,Argentina,San Martin de los Andes
-33.08103,-68.46814,AR,Argentina,San Martin
-33.29501,-66.33563,AR,Argentina,San Luis
-30.78913,-60.59189,AR,Argentina,San Justo
-31.5375,-68.53639,AR,Argentina,San Juan
-30.24057,-68.74693,AR,Argentina,San Jose de Jachal
-31.89618,-61.85984,AR,Argentina,San Jorge
-31.42797,-62.08266,AR,Argentina,San Francisco
-28.46957,-65.78524,AR,Argentina,San Fernando del Valle de Catamarca
-40.73193,-64.94769,AR,Argentina,San Antonio Oeste
-24.7859,-65.41166,AR,Argentina,Salta
-34.26827,-62.71262,AR,Argentina,Rufino
-32.94682,-60.63932,AR,Argentina,Rosario
-32.17301,-64.11405,AR,Argentina,Rio Tercero
-31.6526,-63.9099,AR,Argentina,Rio Segundo
-51.62261,-69.21813,AR,Argentina,Rio Gallegos
-33.13067,-64.34992,AR,Argentina,Rio Cuarto
-31.16486,-64.32241,AR,Argentina,Rio Ceballos
-43.30016,-65.10228,AR,Argentina,Rawson
-31.25033,-61.4867,AR,Argentina,Rafaela
-26.86913,-60.21683,AR,Argentina,Quitilipi
-38.87588,-62.07359,AR,Argentina,Punta Alta
-42.7692,-65.03851,AR,Argentina,Puerto Madryn
-26.78522,-60.43876,AR,Argentina,Presidencia Roque Saenz Pena
-31.68333,-68.58333,AR,Argentina,Pocito
-38.96667,-68.23333,AR,Argentina,Plottier
-33.88995,-60.57357,AR,Argentina,Pergamino
-32.99835,-60.76791,AR,Argentina,Perez
-31.73197,-60.5238,AR,Argentina,Parana
-24.25647,-65.21163,AR,Argentina,Palpala
-36.89272,-60.32254,AR,Argentina,Olavarria
-35.44437,-60.88313,AR,Argentina,Nueve de Julio
-38.95161,-68.0591,AR,Argentina,Neuquen
-30.71164,-61.99862,AR,Argentina,Morteros
-27.16741,-65.49832,AR,Argentina,Monteros
-32.89084,-68.82717,AR,Argentina,Mendoza
-32.6978,-62.10672,AR,Argentina,Marcos Juarez
-26.92614,-60.04955,AR,Argentina,Machagai
-34.86649,-61.5302,AR,Argentina,Lincoln
-23.80644,-64.78757,AR,Argentina,Libertador General San Martin
-27.08966,-61.08161,AR,Argentina,Las Brenas
-29.41105,-66.85067,AR,Argentina,La Rioja
-31.08841,-64.48987,AR,Argentina,La Falda
-31.34377,-64.33529,AR,Argentina,La Calera
-34.12662,-63.39119,AR,Argentina,Laboulaye
-34.58382,-60.94332,AR,Argentina,Junin
-25.08333,-64.18333,AR,Argentina,Joaquin V. Gonzalez
-30.98153,-64.09424,AR,Argentina,Jesus Maria
-32.85683,-60.71754,AR,Argentina,Granadero Baigorria
-33.03016,-60.64045,AR,Argentina,Gobernador Galvez
-35.03285,-63.01252,AR,Argentina,General Villegas
-39.03333,-67.58333,AR,Argentina,General Roca
-27.31667,-61.28333,AR,Argentina,General Pinedo
-35.65662,-63.75682,AR,Argentina,General Pico
-22.59588,-63.81255,AR,Argentina,General Enrique Mosconi
-32.02927,-61.22103,AR,Argentina,Galvez
-33.45937,-61.4832,AR,Argentina,Firmat
-27.05413,-65.40329,AR,Argentina,Famailla
-42.91147,-71.31947,AR,Argentina,Esquel
-31.4488,-60.93173,AR,Argentina,Esperanza
-23.21003,-64.09965,AR,Argentina,Embarcacion
-32.18,-64.41809,AR,Argentina,Embalse
-41.96051,-71.53336,AR,Argentina,El Bolson
-32.06641,-60.63837,AR,Argentina,Diamante
-30.42036,-64.34984,AR,Argentina,Dean Funes
-38.93424,-69.23052,AR,Argentina,Cutral-Co
-30.72644,-64.80387,AR,Argentina,Cruz del Eje
-32.02873,-60.30658,AR,Argentina,Crespo
-31.24508,-64.46563,AR,Argentina,Cosquin
-37.45467,-61.93343,AR,Argentina,Coronel Suarez
-31.97263,-60.91983,AR,Argentina,Coronda
-31.4135,-64.18105,AR,Argentina,Cordoba
-45.86413,-67.49656,AR,Argentina,Comodoro Rivadavia
-38.93392,-67.99032,AR,Argentina,Cipolletti
-38.82225,-68.06293,AR,Argentina,Cinco Saltos
-34.89566,-60.01667,AR,Argentina,Chivilcoy
-31.48333,-68.53333,AR,Argentina,Chimbas
-29.16195,-67.4974,AR,Argentina,Chilecito
-27.21438,-61.18795,AR,Argentina,Charata
-34.64167,-60.47389,AR,Argentina,Chacabuco
-38.82955,-68.1318,AR,Argentina,Centenario
-31.65179,-68.28105,AR,Argentina,Caucete
-37.87907,-67.7956,AR,Argentina,Catriel
-25.94679,-60.61947,AR,Argentina,Castelli
-33.04417,-61.16806,AR,Argentina,Casilda
-32.85679,-61.15331,AR,Argentina,Carcarana
-32.82262,-60.71852,AR,Argentina,Capitan Bermudez
-32.81636,-61.39493,AR,Argentina,Canada de Gomez
-46.43929,-67.52814,AR,Argentina,Caleta Olivia
-32.62591,-62.68873,AR,Argentina,Bell Ville
-27.03424,-65.30196,AR,Argentina,Bella Vista
-38.71959,-62.27243,AR,Argentina,Bahia Blanca
-33.15489,-60.50863,AR,Argentina,Arroyo Seco
-31.42022,-63.05002,AR,Argentina,Arroyito
-28.46064,-62.83472,AR,Argentina,Anatuya
-31.65292,-64.42826,AR,Argentina,Alta Gracia
-38.97736,-67.82714,AR,Argentina,Allen
-26.81667,-65.13333,AR,Argentina,Alderetes
-31.43722,-68.52556,AR,Argentina,Albardon
-27.4338,-65.61427,AR,Argentina,Aguilares
-34.61082,-58.481,AR,Argentina,Villa Santa Rita
-33.67571,-65.45783,AR,Argentina,Villa Mercedes
-41.14557,-71.30822,AR,Argentina,San Carlos de Bariloche
-34.80041,-58.38384,AR,Argentina,Adrogue
-14.27806,-170.7025,AS,American Samoa,Pago Pago
46.84056,14.84417,AT,Austria,Wolfsberg
47.8,16.25,AT,Austria,Wiener Neustadt
48.20849,16.37208,AT,Austria,Vienna
48.16667,14.03333,AT,Austria,Wels
48.4,15.6,AT,Austria,Weinzierl bei Krems
46.61028,13.85583,AT,Austria,Villach
48.22656,14.23459,AT,Austria,Traun
48.01485,16.29324,AT,Austria,Traiskirchen
47.71565,16.03575,AT,Austria,Ternitz
48.04274,14.42127,AT,Austria,Steyr
46.8,13.5,AT,Austria,Spittal an der Drau
48.13333,16.46667,AT,Austria,Schwechat
48.2,15.63333,AT,Austria,Sankt Poelten
47.79941,13.04399,AT,Austria,Salzburg
47.42681,12.848,AT,Austria,Saalfelden am Steinernen Meer
48.08605,16.28921,AT,Austria,Modling
47.42642,9.65851,AT,Austria,Lustenau
48.30639,14.28611,AT,Austria,Linz
48.27965,14.2533,AT,Austria,Leonding
47.3765,15.09144,AT,Austria,Leoben
47.58333,12.16667,AT,Austria,Kufstein
48.40921,15.61415,AT,Austria,Krems an der Donau
48.30521,16.32522,AT,Austria,Klosterneuburg
46.62472,14.30528,AT,Austria,Klagenfurt am Woerthersee
47.44458,15.29331,AT,Austria,Kapfenberg
47.26266,11.39454,AT,Austria,Innsbruck
47.68333,13.1,AT,Austria,Hallein
47.06667,15.45,AT,Austria,Graz
47.23306,9.6,AT,Austria,Feldkirch
47.41427,9.74195,AT,Austria,Dornbirn
47.50311,9.7471,AT,Austria,Bregenz
48.25628,13.04343,AT,Austria,Braunau am Inn
48.00543,16.23264,AT,Austria,Baden
48.1229,14.87206,AT,Austria,Amstetten
47.965,13.04944,AT,Austria,Ansfelden
-33.03268,137.56483,AU,Australia,Whyalla
-32.27682,115.72978,AU,Australia,Rockingham
-34.88241,138.5933,AU,Australia,Prospect
-20.31215,118.61059,AU,Australia,Port Hedland
-31.95224,115.8614,AU,Australia,Perth
-35.11986,139.27345,AU,Australia,Murray Bridge
-20.72523,139.49727,AU,Australia,Mount Isa
-35.13333,138.51667,AU,Australia,Morphett Vale
-32.5269,115.7217,AU,Australia,Mandurah
-32.23013,115.78128,AU,Australia,Kwinana
-30.74614,121.4742,AU,Australia,Kalgoorlie
-32.081,116.0054,AU,Australia,Gosnells
-28.77897,114.61459,AU,Australia,Geraldton
-34.60251,138.74902,AU,Australia,Gawler
-32.05454,115.75127,AU,Australia,Fremantle
-12.46113,130.84185,AU,Australia,Darwin
-33.65249,115.3455,AU,Australia,Busselton
-33.32711,115.64137,AU,Australia,Bunbury
-32.14607,116.0093,AU,Australia,Armadale
-23.69748,133.88362,AU,Australia,Alice Springs
-35.0031,117.86595,AU,Australia,Albany
-34.92866,138.59863,AU,Australia,Adelaide
-27.63333,153.1,AU,Australia,Woodridge
-36.12179,146.88809,AU,Australia,Wodonga
-37.9,144.66667,AU,Australia,Werribee
-38.38176,142.48799,AU,Australia,Warrnambool
-37.88333,145.21667,AU,Australia,Wantirna South
-36.35846,146.32056,AU,Australia,Wangaratta
-35.12577,147.35375,AU,Australia,Wagga Wagga
-38.19528,146.5415,AU,Australia,Traralgon
-19.26639,146.80569,AU,Australia,Townsville
-27.56056,151.95386,AU,Australia,Toowoomba
-37.75,145,AU,Australia,Thornbury
-37.68333,145.01667,AU,Australia,Thomastown
-37.86667,144.66667,AU,Australia,Tarneit
-31.91099,152.45387,AU,Australia,Taree
-31.09048,150.92905,AU,Australia,Tamworth
-33.86785,151.20732,AU,Australia,Sydney
-28.00274,153.42999,AU,Australia,Surfers Paradise
-27.58333,153.05,AU,Australia,Sunnybank
-37.57742,144.72607,AU,Australia,Sunbury
-32.71314,152.06623,AU,Australia,Port Stephens
-37.94853,145.15274,AU,Australia,Springvale
-27.96724,153.39796,AU,Australia,Southport
-29.7076,152.92627,AU,Australia,South Grafton
-36.38047,145.39867,AU,Australia,Shepparton
-38.1,145.13333,AU,Australia,Seaford
-37.8676,144.98099,AU,Australia,Saint Kilda
-37.73333,144.8,AU,Australia,Saint Albans
-37.93333,145.23333,AU,Australia,Rowville
-23.38032,150.50595,AU,Australia,Rockhampton
-37.81819,145.00176,AU,Australia,Richmond
-37.71667,145,AU,Australia,Reservoir
-35.35493,149.232,AU,Australia,Queanbeyan
-33.73333,150.88333,AU,Australia,Quakers Hill
-37.75,145.01667,AU,Australia,Preston
-31.43084,152.90894,AU,Australia,Port Macquarie
-37.91482,144.75088,AU,Australia,Point Cook
-38.13333,145.51667,AU,Australia,Pakenham South
-33.28397,149.10018,AU,Australia,Orange
-34.88422,150.60036,AU,Australia,Nowra
-37.76667,145,AU,Australia,Northcote
-37.96667,145.16667,AU,Australia,Noble Park
-32.92715,151.77647,AU,Australia,Newcastle
-27.98941,153.33633,AU,Australia,Nerang
-38.03333,145.3,AU,Australia,Narre Warren
-27.20338,152.95923,AU,Australia,Narangba
-37.91667,145.2,AU,Australia,Mulgrave
-38.26667,145.01667,AU,Australia,Mount Martha
-37.8318,140.77919,AU,Australia,Mount Gambier
-38.18333,145.08333,AU,Australia,Mount Eliza
-33.83902,151.23956,AU,Australia,Mosman
-38.21792,145.03876,AU,Australia,Mornington
-27.10876,152.94907,AU,Australia,Morayfield
-38.17828,146.26099,AU,Australia,Moe
-37.66667,145.06667,AU,Australia,Mill Park
-34.18551,142.16251,AU,Australia,Mildura
-37.68339,144.58543,AU,Australia,Melton
-37.814,144.96332,AU,Australia,Melbourne
-25.54073,152.70493,AU,Australia,Maryborough
-33.90318,151.15176,AU,Australia,Marrickville
-33.95,151.23333,AU,Australia,Maroubra
-32.73308,151.5574,AU,Australia,Maitland
-21.15345,149.16554,AU,Australia,Mackay
-33.9,150.93333,AU,Australia,Liverpool
-28.81354,153.2773,AU,Australia,Lismore
-37.75,145.35,AU,Australia,Lilydale
-41.43876,147.13467,AU,Australia,Launceston
-38.02388,144.40617,AU,Australia,Lara
-38.16667,145.16667,AU,Australia,Langwarrin
-37.66667,145.01667,AU,Australia,Lalor
-37.99116,145.17385,AU,Australia,Keysborough
-37.80639,145.03086,AU,Australia,Kew
-33.71977,150.30739,AU,Australia,Katoomba
-33.70244,151.09931,AU,Australia,Hornsby
-42.87936,147.32941,AU,Australia,Hobart
-37.8329,145.0367,AU,Australia,Hawthorn South
-38.03333,145.25,AU,Australia,Hampton Park
-34.28853,146.05093,AU,Australia,Griffith
-37.70462,145.10302,AU,Australia,Greensborough
-33.83333,151.01667,AU,Australia,Granville
-34.75155,149.72086,AU,Australia,Goulburn
-28.00029,153.43088,AU,Australia,Gold Coast
-37.7,144.93333,AU,Australia,Glenroy
-37.83333,145.05,AU,Australia,Glenferrie
-23.84852,151.25775,AU,Australia,Gladstone
-38.14711,144.36069,AU,Australia,Geelong
-38.13333,145.13333,AU,Australia,Frankston East
-38.14458,145.12291,AU,Australia,Frankston
-32.18136,152.51715,AU,Australia,Forster
-37.76667,144.91667,AU,Australia,Essendon
-37.65,145.03333,AU,Australia,Epping
-33.77271,151.08184,AU,Australia,Epping
-34.06564,151.01266,AU,Australia,Engadine
-37.73333,145.15,AU,Australia,Eltham
-36.14057,144.75185,AU,Australia,Echuca
-33.95,151.1,AU,Australia,Earlwood
-32.24295,148.60484,AU,Australia,Dubbo
-37.78761,145.14888,AU,Australia,Doncaster East
-37.78828,145.12373,AU,Australia,Doncaster
-41.17695,146.35152,AU,Australia,Devonport
-37.76667,144.78333,AU,Australia,Deer Park
-27.19354,153.02631,AU,Australia,Deception Bay
-37.98333,145.2,AU,Australia,Dandenong
-34.06251,151.14961,AU,Australia,Cronulla
-38.1,145.28333,AU,Australia,Cranbourne
-38.11342,145.28326,AU,Australia,Cranbourne
-37.6,144.95,AU,Australia,Craigieburn
-30.29626,153.11351,AU,Australia,Coffs Harbour
-37.75,144.96667,AU,Australia,Coburg
-37.91667,145.11667,AU,Australia,Clayton
-34.424,150.89345,AU,Australia,Wollongong
-32.83211,151.35623,AU,Australia,Cessnock
-33.73333,151,AU,Australia,Castle Hill
-38.09968,145.17248,AU,Australia,Carrum Downs
-37.88333,145.06667,AU,Australia,Carnegie
-33.78269,151.04888,AU,Australia,Carlingford
-34.04726,151.12051,AU,Australia,Caringbah
-35.28346,149.12807,AU,Australia,Canberra
-37.84205,145.0694,AU,Australia,Camberwell
-26.80346,153.12195,AU,Australia,Caloundra
-16.92304,145.76625,AU,Australia,Cairns
-27.08465,152.9511,AU,Australia,Caboolture
-41.05584,145.90375,AU,Australia,Burnie
-24.86621,152.3479,AU,Australia,Bundaberg
-26.68443,153.05705,AU,Australia,Buderim
-37.76667,144.96667,AU,Australia,Brunswick
-31.9652,141.4512,AU,Australia,Broken Hill
-27.46794,153.02809,AU,Australia,Brisbane
-37.86667,145.28333,AU,Australia,Boronia
-33.76667,150.91667,AU,Australia,Blacktown
-38.03333,145.35,AU,Australia,Berwick
-36.75818,144.28024,AU,Australia,Bendigo
-33.75881,150.99292,AU,Australia,Baulkham Hills
-33.41665,149.5806,AU,Australia,Bathurst
-28.21298,153.53634,AU,Australia,Banora Point
-33.91667,151.03333,AU,Australia,Bankstown
-37.56622,143.84957,AU,Australia,Ballarat
-33.85,151.03333,AU,Australia,Auburn
-33.88834,151.12274,AU,Australia,Ashfield
-30.50828,151.67123,AU,Australia,Armidale
-36.07482,146.92401,AU,Australia,Albury
-27.48034,153.02049,AU,Australia,South Brisbane
-37.96944,145.04806,AU,Australia,Cheltenham
-33.91439,151.24895,AU,Australia,Randwick
-33.75,151.3,AU,Australia,Dee Why
-33.52314,151.31325,AU,Australia,Umina
-12.48602,130.9833,AU,Australia,Palmerston
-27.3171,153.03097,AU,Australia,Bracken Ridge
-33.79677,151.12436,AU,Australia,North Ryde
-37.88264,144.7003,AU,Australia,Hoppers Crossing
-27.63917,153.10944,AU,Australia,Logan City
-27.50578,153.10236,AU,Australia,Carindale
-33.8178,151.00348,AU,Australia,Paramatta
-37.88461,145.29539,AU,Australia,Ferntree Gully
-33.81667,151,AU,Australia,City of Parramatta
-34.91119,138.70735,AU,Australia,Adelaide Hills
-32.05799,115.91814,AU,Australia,Canning Vale
-33.79068,150.6693,AU,Australia,Glenmore Park
-37.85995,145.05489,AU,Australia,Glen Iris
-37.79086,145.09386,AU,Australia,Balwyn North
